,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
616,0.425,0.738,6,-5.368,1,0.0342,0.0487,0.00173,0.107,0.267,156.288,audio_features,5NzfnUyVaNrxa2VtoyBWlR,spotify:track:5NzfnUyVaNrxa2VtoyBWlR,https://api.spotify.com/v1/tracks/5NzfnUyVaNrxa2VtoyBWlR,https://api.spotify.com/v1/audio-analysis/5NzfnUyVaNrxa2VtoyBWlR,225128,4
617,0.712,0.893,10,-3.995,0,0.0851,0.00788,0.0,0.169,0.828,125.022,audio_features,0rhI6gvOeCKA502RdJAbfs,spotify:track:0rhI6gvOeCKA502RdJAbfs,https://api.spotify.com/v1/tracks/0rhI6gvOeCKA502RdJAbfs,https://api.spotify.com/v1/audio-analysis/0rhI6gvOeCKA502RdJAbfs,186571,4
618,0.803,0.649,9,-4.294,0,0.213,0.111,0.0,0.111,0.135,85.037,audio_features,6GoVUO5vla1JtUj2rq9Yl4,spotify:track:6GoVUO5vla1JtUj2rq9Yl4,https://api.spotify.com/v1/tracks/6GoVUO5vla1JtUj2rq9Yl4,https://api.spotify.com/v1/audio-analysis/6GoVUO5vla1JtUj2rq9Yl4,226360,4
619,0.636,0.888,8,-3.889,1,0.0945,0.00162,0.000216,0.147,0.25,122.032,audio_features,4FWbsd91QSvgr1dSWwW51e,spotify:track:4FWbsd91QSvgr1dSWwW51e,https://api.spotify.com/v1/tracks/4FWbsd91QSvgr1dSWwW51e,https://api.spotify.com/v1/audio-analysis/4FWbsd91QSvgr1dSWwW51e,237200,4
620,0.674,0.669,1,-5.079,0,0.0803,0.149,0.0,0.56,0.431,132.098,audio_features,6kQF79mjbOkvuRvg0J2XZv,spotify:track:6kQF79mjbOkvuRvg0J2XZv,https://api.spotify.com/v1/tracks/6kQF79mjbOkvuRvg0J2XZv,https://api.spotify.com/v1/audio-analysis/6kQF79mjbOkvuRvg0J2XZv,180636,4
621,0.481,0.837,6,-4.763,1,0.0305,0.0765,1.02e-06,0.0834,0.56,76.033,audio_features,7ya4zrCKDslIfrztqglRIP,spotify:track:7ya4zrCKDslIfrztqglRIP,https://api.spotify.com/v1/tracks/7ya4zrCKDslIfrztqglRIP,https://api.spotify.com/v1/audio-analysis/7ya4zrCKDslIfrztqglRIP,198255,4
622,0.788,0.841,11,-3.955,1,0.0432,0.301,0.0,0.0772,0.904,124.986,audio_features,3t1TAfnoXfnMclelI70UaX,spotify:track:3t1TAfnoXfnMclelI70UaX,https://api.spotify.com/v1/tracks/3t1TAfnoXfnMclelI70UaX,https://api.spotify.com/v1/audio-analysis/3t1TAfnoXfnMclelI70UaX,184400,4
623,0.247,0.869,6,-4.781,0,0.0958,0.000184,1.41e-06,0.404,0.25,202.792,audio_features,1JjiTsqfpfMoukoIW9cM5O,spotify:track:1JjiTsqfpfMoukoIW9cM5O,https://api.spotify.com/v1/tracks/1JjiTsqfpfMoukoIW9cM5O,https://api.spotify.com/v1/audio-analysis/1JjiTsqfpfMoukoIW9cM5O,126897,5
624,0.765,0.65,6,-6.043,1,0.0372,0.0669,0.0,0.204,0.409,131.022,audio_features,5OqMZ8In8CkCa0SbknnDPl,spotify:track:5OqMZ8In8CkCa0SbknnDPl,https://api.spotify.com/v1/tracks/5OqMZ8In8CkCa0SbknnDPl,https://api.spotify.com/v1/audio-analysis/5OqMZ8In8CkCa0SbknnDPl,188093,4
625,0.718,0.545,6,-10.728,0,0.191,0.221,0.000415,0.0945,0.889,89.337,audio_features,1JhGcvVRdJoteIf56GkGwf,spotify:track:1JhGcvVRdJoteIf56GkGwf,https://api.spotify.com/v1/tracks/1JhGcvVRdJoteIf56GkGwf,https://api.spotify.com/v1/audio-analysis/1JhGcvVRdJoteIf56GkGwf,151487,4
626,0.551,0.886,6,-3.843,1,0.0699,0.111,0.0,0.112,0.383,82.034,audio_features,3F4lHPNHlvr3RpO4tpVOIs,spotify:track:3F4lHPNHlvr3RpO4tpVOIs,https://api.spotify.com/v1/tracks/3F4lHPNHlvr3RpO4tpVOIs,https://api.spotify.com/v1/audio-analysis/3F4lHPNHlvr3RpO4tpVOIs,180988,4
627,0.396,0.939,9,-3.155,0,0.227,0.000285,0.0,0.212,0.39,185.081,audio_features,5BgnL6gHauuvxe4Ok6W1aC,spotify:track:5BgnL6gHauuvxe4Ok6W1aC,https://api.spotify.com/v1/tracks/5BgnL6gHauuvxe4Ok6W1aC,https://api.spotify.com/v1/audio-analysis/5BgnL6gHauuvxe4Ok6W1aC,205368,4
628,0.753,0.669,7,-4.914,0,0.104,0.0378,0.0,0.122,0.584,140.948,audio_features,0J1YRLYhTG1MBosjidD7OI,spotify:track:0J1YRLYhTG1MBosjidD7OI,https://api.spotify.com/v1/tracks/0J1YRLYhTG1MBosjidD7OI,https://api.spotify.com/v1/audio-analysis/0J1YRLYhTG1MBosjidD7OI,247469,4
629,0.693,0.73,0,-5.06,0,0.0356,0.161,4.12e-05,0.109,0.693,120.018,audio_features,4W7bfpXBXrH79dnWyJMkEX,spotify:track:4W7bfpXBXrH79dnWyJMkEX,https://api.spotify.com/v1/tracks/4W7bfpXBXrH79dnWyJMkEX,https://api.spotify.com/v1/audio-analysis/4W7bfpXBXrH79dnWyJMkEX,142756,4
630,0.679,0.769,0,-3.539,1,0.24,0.0537,0.0,0.309,0.424,130.094,audio_features,3fNMgjG8yXaSam46swhz7w,spotify:track:3fNMgjG8yXaSam46swhz7w,https://api.spotify.com/v1/tracks/3fNMgjG8yXaSam46swhz7w,https://api.spotify.com/v1/audio-analysis/3fNMgjG8yXaSam46swhz7w,177231,4
631,0.546,0.787,0,-4.023,0,0.212,0.396,0.0,0.0619,0.497,100.559,audio_features,0EgLxY52mpGsXETyEsgVlP,spotify:track:0EgLxY52mpGsXETyEsgVlP,https://api.spotify.com/v1/tracks/0EgLxY52mpGsXETyEsgVlP,https://api.spotify.com/v1/audio-analysis/0EgLxY52mpGsXETyEsgVlP,264473,3
632,0.462,0.557,5,-5.682,1,0.053,0.173,0.0,0.272,0.294,137.459,audio_features,4OC6qCqVMscZLBMnLTsVyg,spotify:track:4OC6qCqVMscZLBMnLTsVyg,https://api.spotify.com/v1/tracks/4OC6qCqVMscZLBMnLTsVyg,https://api.spotify.com/v1/audio-analysis/4OC6qCqVMscZLBMnLTsVyg,219724,4
633,0.743,0.367,3,-11.729,1,0.0335,0.907,0.0983,0.172,0.26,115.947,audio_features,3oELxRDbAzyvOodhd5FQzB,spotify:track:3oELxRDbAzyvOodhd5FQzB,https://api.spotify.com/v1/tracks/3oELxRDbAzyvOodhd5FQzB,https://api.spotify.com/v1/audio-analysis/3oELxRDbAzyvOodhd5FQzB,153103,4
634,0.835,0.786,1,-5.292,0,0.293,0.0446,0.0,0.0774,0.714,92.831,audio_features,4xU4XeklG562EnanWzpY3A,spotify:track:4xU4XeklG562EnanWzpY3A,https://api.spotify.com/v1/tracks/4xU4XeklG562EnanWzpY3A,https://api.spotify.com/v1/audio-analysis/4xU4XeklG562EnanWzpY3A,146559,4
635,0.645,0.732,4,-2.94,0,0.0306,0.0502,1.16e-06,0.161,0.121,106.963,audio_features,6RqtEJNI6pEiVaAlPeyr0R,spotify:track:6RqtEJNI6pEiVaAlPeyr0R,https://api.spotify.com/v1/tracks/6RqtEJNI6pEiVaAlPeyr0R,https://api.spotify.com/v1/audio-analysis/6RqtEJNI6pEiVaAlPeyr0R,262430,4
636,0.421,0.247,10,-14.655,1,0.143,0.665,0.375,0.115,0.139,161.468,audio_features,5nW4z3pfZgJAJ2QTCz9AIE,spotify:track:5nW4z3pfZgJAJ2QTCz9AIE,https://api.spotify.com/v1/tracks/5nW4z3pfZgJAJ2QTCz9AIE,https://api.spotify.com/v1/audio-analysis/5nW4z3pfZgJAJ2QTCz9AIE,433916,4
637,0.674,0.669,1,-5.079,0,0.0803,0.149,0.0,0.56,0.431,132.098,audio_features,7ybFQdcjpyVJTfXWcbfUIQ,spotify:track:7ybFQdcjpyVJTfXWcbfUIQ,https://api.spotify.com/v1/tracks/7ybFQdcjpyVJTfXWcbfUIQ,https://api.spotify.com/v1/audio-analysis/7ybFQdcjpyVJTfXWcbfUIQ,180636,4
638,0.836,0.54,1,-8.629,1,0.327,0.158,0.0,0.302,0.277,121.979,audio_features,4Wlz0HsHZlJy0NDK2h6jq6,spotify:track:4Wlz0HsHZlJy0NDK2h6jq6,https://api.spotify.com/v1/tracks/4Wlz0HsHZlJy0NDK2h6jq6,https://api.spotify.com/v1/audio-analysis/4Wlz0HsHZlJy0NDK2h6jq6,153392,4
639,0.535,0.395,10,-7.805,1,0.0634,0.597,6.78e-05,0.0969,0.488,157.795,audio_features,25OeKzcqakFPaJlXHPE5lm,spotify:track:25OeKzcqakFPaJlXHPE5lm,https://api.spotify.com/v1/tracks/25OeKzcqakFPaJlXHPE5lm,https://api.spotify.com/v1/audio-analysis/25OeKzcqakFPaJlXHPE5lm,186456,3
640,0.764,0.629,1,-5.985,0,0.269,0.0128,0.0,0.249,0.351,145.046,audio_features,2p5La0D38fkvhobrC1HRCU,spotify:track:2p5La0D38fkvhobrC1HRCU,https://api.spotify.com/v1/tracks/2p5La0D38fkvhobrC1HRCU,https://api.spotify.com/v1/audio-analysis/2p5La0D38fkvhobrC1HRCU,146133,4
641,0.336,0.0615,8,-16.86,1,0.0357,0.904,0.00813,0.0939,0.0699,115.354,audio_features,7JXl7bdGiIuSlRKAVoZopE,spotify:track:7JXl7bdGiIuSlRKAVoZopE,https://api.spotify.com/v1/tracks/7JXl7bdGiIuSlRKAVoZopE,https://api.spotify.com/v1/audio-analysis/7JXl7bdGiIuSlRKAVoZopE,212333,4
642,0.67,0.559,2,-5.768,1,0.0595,0.38,1.28e-06,0.0939,0.567,146.987,audio_features,60bbiP93CSxmLibuwvxay9,spotify:track:60bbiP93CSxmLibuwvxay9,https://api.spotify.com/v1/tracks/60bbiP93CSxmLibuwvxay9,https://api.spotify.com/v1/audio-analysis/60bbiP93CSxmLibuwvxay9,197803,4
643,0.646,0.532,8,-7.434,1,0.0254,0.0783,2.97e-06,0.359,0.368,89.942,audio_features,49lbKqbCI8SmJfW64OYXGZ,spotify:track:49lbKqbCI8SmJfW64OYXGZ,https://api.spotify.com/v1/tracks/49lbKqbCI8SmJfW64OYXGZ,https://api.spotify.com/v1/audio-analysis/49lbKqbCI8SmJfW64OYXGZ,177667,3
644,0.926,0.57,10,-5.226,0,0.047,0.0551,0.00134,0.109,0.232,130.011,audio_features,6WKh2qSTswuv8QG60Wu29F,spotify:track:6WKh2qSTswuv8QG60Wu29F,https://api.spotify.com/v1/tracks/6WKh2qSTswuv8QG60Wu29F,https://api.spotify.com/v1/audio-analysis/6WKh2qSTswuv8QG60Wu29F,177347,4
645,0.656,0.364,11,-10.913,1,0.0824,0.582,0.0,0.252,0.427,96.971,audio_features,5ybZcAwqUF7i9gwABLeXzs,spotify:track:5ybZcAwqUF7i9gwABLeXzs,https://api.spotify.com/v1/tracks/5ybZcAwqUF7i9gwABLeXzs,https://api.spotify.com/v1/audio-analysis/5ybZcAwqUF7i9gwABLeXzs,232092,4
646,0.752,0.693,6,-6.087,0,0.162,0.0954,0.0,0.293,0.473,138.104,audio_features,6HolTmOxumWZPeUGhkOATZ,spotify:track:6HolTmOxumWZPeUGhkOATZ,https://api.spotify.com/v1/tracks/6HolTmOxumWZPeUGhkOATZ,https://api.spotify.com/v1/audio-analysis/6HolTmOxumWZPeUGhkOATZ,222618,4
647,0.783,0.594,4,-4.943,0,0.105,0.774,0.0,0.169,0.596,128.177,audio_features,3ltFYcrNqh7xkHORV5l6lm,spotify:track:3ltFYcrNqh7xkHORV5l6lm,https://api.spotify.com/v1/tracks/3ltFYcrNqh7xkHORV5l6lm,https://api.spotify.com/v1/audio-analysis/3ltFYcrNqh7xkHORV5l6lm,210961,4
648,0.868,0.788,4,-3.424,0,0.121,0.00503,6.88e-05,0.0609,0.711,116.034,audio_features,4zzyCocu8LZVqctOGSfVKz,spotify:track:4zzyCocu8LZVqctOGSfVKz,https://api.spotify.com/v1/tracks/4zzyCocu8LZVqctOGSfVKz,https://api.spotify.com/v1/audio-analysis/4zzyCocu8LZVqctOGSfVKz,186000,4
649,0.63,0.598,8,-5.695,1,0.0683,0.535,1.95e-06,0.105,0.488,141.963,audio_features,6AHVNqM6sHeB9cEumkQ0J8,spotify:track:6AHVNqM6sHeB9cEumkQ0J8,https://api.spotify.com/v1/tracks/6AHVNqM6sHeB9cEumkQ0J8,https://api.spotify.com/v1/audio-analysis/6AHVNqM6sHeB9cEumkQ0J8,245070,4
650,0.764,0.264,9,-18.716,0,0.12,0.139,0.0109,0.104,0.0385,135.016,audio_features,40TZnaw4eDPChJNHw2Swf3,spotify:track:40TZnaw4eDPChJNHw2Swf3,https://api.spotify.com/v1/tracks/40TZnaw4eDPChJNHw2Swf3,https://api.spotify.com/v1/audio-analysis/40TZnaw4eDPChJNHw2Swf3,128005,5
651,0.752,0.686,11,-6.454,1,0.0378,0.0892,0.0,0.291,0.713,127.944,audio_features,1KUINfIgNjnttphTi4imgI,spotify:track:1KUINfIgNjnttphTi4imgI,https://api.spotify.com/v1/tracks/1KUINfIgNjnttphTi4imgI,https://api.spotify.com/v1/audio-analysis/1KUINfIgNjnttphTi4imgI,243816,4
652,0.346,0.929,1,-1.494,1,0.169,0.0153,0.0,0.125,0.488,156.232,audio_features,0EvsatxXGGHUxaAlksEeNK,spotify:track:0EvsatxXGGHUxaAlksEeNK,https://api.spotify.com/v1/tracks/0EvsatxXGGHUxaAlksEeNK,https://api.spotify.com/v1/audio-analysis/0EvsatxXGGHUxaAlksEeNK,113173,4
653,0.586,0.901,10,-4.919,0,0.0496,0.00127,0.55,0.346,0.648,148.973,audio_features,5ZYc494Yhj18o8nbG777LV,spotify:track:5ZYc494Yhj18o8nbG777LV,https://api.spotify.com/v1/tracks/5ZYc494Yhj18o8nbG777LV,https://api.spotify.com/v1/audio-analysis/5ZYc494Yhj18o8nbG777LV,93710,4
654,0.375,0.368,11,-6.171,1,0.0278,0.326,4.65e-05,0.111,0.273,80.16,audio_features,1M0POGmdV86bx026Ky2ip8,spotify:track:1M0POGmdV86bx026Ky2ip8,https://api.spotify.com/v1/tracks/1M0POGmdV86bx026Ky2ip8,https://api.spotify.com/v1/audio-analysis/1M0POGmdV86bx026Ky2ip8,186635,3
655,0.603,0.546,4,-7.525,0,0.35,0.194,2.68e-06,0.0783,0.667,87.99,audio_features,6clDsO8HwhHEgJDDp88VdL,spotify:track:6clDsO8HwhHEgJDDp88VdL,https://api.spotify.com/v1/tracks/6clDsO8HwhHEgJDDp88VdL,https://api.spotify.com/v1/audio-analysis/6clDsO8HwhHEgJDDp88VdL,152372,4
656,0.548,0.445,5,-8.664,1,0.0322,0.133,0.0,0.0969,0.363,87.516,audio_features,7vfCm8tEWV9lCpyY1nvJVB,spotify:track:7vfCm8tEWV9lCpyY1nvJVB,https://api.spotify.com/v1/tracks/7vfCm8tEWV9lCpyY1nvJVB,https://api.spotify.com/v1/audio-analysis/7vfCm8tEWV9lCpyY1nvJVB,174053,3
657,0.884,0.707,1,-6.607,1,0.202,0.000502,0.258,0.363,0.582,127.013,audio_features,7zp9FOU4cjFdGN1zdWTvcB,spotify:track:7zp9FOU4cjFdGN1zdWTvcB,https://api.spotify.com/v1/tracks/7zp9FOU4cjFdGN1zdWTvcB,https://api.spotify.com/v1/audio-analysis/7zp9FOU4cjFdGN1zdWTvcB,194604,4
658,0.45,0.846,6,-4.091,1,0.0447,0.116,3.21e-05,0.263,0.598,160.045,audio_features,3NsqLy0x8l9VyNfOHQTNHs,spotify:track:3NsqLy0x8l9VyNfOHQTNHs,https://api.spotify.com/v1/tracks/3NsqLy0x8l9VyNfOHQTNHs,https://api.spotify.com/v1/audio-analysis/3NsqLy0x8l9VyNfOHQTNHs,193164,4
659,0.541,0.754,7,-5.453,1,0.0276,0.0653,0.0,0.109,0.37,90.904,audio_features,77kye8TttXpEbvgoiVjZdo,spotify:track:77kye8TttXpEbvgoiVjZdo,https://api.spotify.com/v1/tracks/77kye8TttXpEbvgoiVjZdo,https://api.spotify.com/v1/audio-analysis/77kye8TttXpEbvgoiVjZdo,191635,4
660,0.634,0.725,0,-4.88,0,0.0577,0.0754,0.0,0.208,0.845,159.898,audio_features,7mLPSkAJraASgNk6ywyTkp,spotify:track:7mLPSkAJraASgNk6ywyTkp,https://api.spotify.com/v1/tracks/7mLPSkAJraASgNk6ywyTkp,https://api.spotify.com/v1/audio-analysis/7mLPSkAJraASgNk6ywyTkp,154375,4
661,0.788,0.649,2,-9.674,1,0.0532,0.253,0.0136,0.12,0.229,113.009,audio_features,2kaH2Z8ezDUKf6fNw250rZ,spotify:track:2kaH2Z8ezDUKf6fNw250rZ,https://api.spotify.com/v1/tracks/2kaH2Z8ezDUKf6fNw250rZ,https://api.spotify.com/v1/audio-analysis/2kaH2Z8ezDUKf6fNw250rZ,169912,4
662,0.715,0.705,5,-7.583,0,0.275,0.0184,0.0,0.281,0.601,137.961,audio_features,00rMGQGXFeY2VQTrg7SWde,spotify:track:00rMGQGXFeY2VQTrg7SWde,https://api.spotify.com/v1/tracks/00rMGQGXFeY2VQTrg7SWde,https://api.spotify.com/v1/audio-analysis/00rMGQGXFeY2VQTrg7SWde,149565,4
663,0.794,0.756,9,-2.4,1,0.0641,0.327,0.0,0.334,0.568,99.977,audio_features,4OVHxReloGwGriqVFF2M79,spotify:track:4OVHxReloGwGriqVFF2M79,https://api.spotify.com/v1/tracks/4OVHxReloGwGriqVFF2M79,https://api.spotify.com/v1/audio-analysis/4OVHxReloGwGriqVFF2M79,166740,4
664,0.528,0.298,3,-13.044,0,0.556,0.444,7.76e-06,0.111,0.313,166.116,audio_features,05CTjmZKjZoCKQvM1Ldq9M,spotify:track:05CTjmZKjZoCKQvM1Ldq9M,https://api.spotify.com/v1/tracks/05CTjmZKjZoCKQvM1Ldq9M,https://api.spotify.com/v1/audio-analysis/05CTjmZKjZoCKQvM1Ldq9M,228267,1
665,0.683,0.707,2,-5.488,1,0.0385,0.11,0.0,0.13,0.548,130.023,audio_features,2pdbNPIBRuAyspK97Blj0a,spotify:track:2pdbNPIBRuAyspK97Blj0a,https://api.spotify.com/v1/tracks/2pdbNPIBRuAyspK97Blj0a,https://api.spotify.com/v1/audio-analysis/2pdbNPIBRuAyspK97Blj0a,139411,4
666,0.758,0.66,8,-6.799,0,0.0756,0.038,0.0,0.175,0.551,90.02,audio_features,7CIvyuVoWcY0LgUYa1aR5J,spotify:track:7CIvyuVoWcY0LgUYa1aR5J,https://api.spotify.com/v1/tracks/7CIvyuVoWcY0LgUYa1aR5J,https://api.spotify.com/v1/audio-analysis/7CIvyuVoWcY0LgUYa1aR5J,149333,4
667,0.322,0.693,6,-4.366,1,0.0281,0.0884,0.000316,0.0853,0.228,83.233,audio_features,1vcJdUJDM2NVXBsGncmLyh,spotify:track:1vcJdUJDM2NVXBsGncmLyh,https://api.spotify.com/v1/tracks/1vcJdUJDM2NVXBsGncmLyh,https://api.spotify.com/v1/audio-analysis/1vcJdUJDM2NVXBsGncmLyh,187519,4
668,0.629,0.806,1,-2.034,0,0.201,0.0212,0.000487,0.0955,0.545,186.022,audio_features,3WUyu94psXrYV6HZbXgcFA,spotify:track:3WUyu94psXrYV6HZbXgcFA,https://api.spotify.com/v1/tracks/3WUyu94psXrYV6HZbXgcFA,https://api.spotify.com/v1/audio-analysis/3WUyu94psXrYV6HZbXgcFA,174507,4
669,0.571,0.212,5,-16.206,1,0.044,0.56,0.28,0.0742,0.39,94.164,audio_features,4HISFDmENrT1reZ5nMUe4l,spotify:track:4HISFDmENrT1reZ5nMUe4l,https://api.spotify.com/v1/tracks/4HISFDmENrT1reZ5nMUe4l,https://api.spotify.com/v1/audio-analysis/4HISFDmENrT1reZ5nMUe4l,260220,4
670,0.72,0.787,3,-4.54,0,0.188,0.137,0.0,0.0418,0.842,149.972,audio_features,1w6b63TmaXFk1jhPOY0FkY,spotify:track:1w6b63TmaXFk1jhPOY0FkY,https://api.spotify.com/v1/tracks/1w6b63TmaXFk1jhPOY0FkY,https://api.spotify.com/v1/audio-analysis/1w6b63TmaXFk1jhPOY0FkY,185600,4
671,0.782,0.839,11,-3.933,1,0.0436,0.318,0.0,0.0667,0.914,124.994,audio_features,4yk9mD1iZpUg2HE3z9HhdP,spotify:track:4yk9mD1iZpUg2HE3z9HhdP,https://api.spotify.com/v1/tracks/4yk9mD1iZpUg2HE3z9HhdP,https://api.spotify.com/v1/audio-analysis/4yk9mD1iZpUg2HE3z9HhdP,184160,4
672,0.637,0.423,9,-6.754,0,0.0898,0.0929,0.0,0.113,0.198,136.857,audio_features,6HhZDGrpQuj2iLiN1JCpyl,spotify:track:6HhZDGrpQuj2iLiN1JCpyl,https://api.spotify.com/v1/tracks/6HhZDGrpQuj2iLiN1JCpyl,https://api.spotify.com/v1/audio-analysis/6HhZDGrpQuj2iLiN1JCpyl,133973,4
673,0.665,0.633,6,-9.163,1,0.0504,0.00199,0.392,0.0795,0.577,174.775,audio_features,6htWGNhskc5f0Xke88Vn5z,spotify:track:6htWGNhskc5f0Xke88Vn5z,https://api.spotify.com/v1/tracks/6htWGNhskc5f0Xke88Vn5z,https://api.spotify.com/v1/audio-analysis/6htWGNhskc5f0Xke88Vn5z,176160,4
674,0.479,0.898,1,-4.809,1,0.169,0.0134,0.0,0.297,0.639,151.99,audio_features,12usPU2WnqgCHAW1EK2dfd,spotify:track:12usPU2WnqgCHAW1EK2dfd,https://api.spotify.com/v1/tracks/12usPU2WnqgCHAW1EK2dfd,https://api.spotify.com/v1/audio-analysis/12usPU2WnqgCHAW1EK2dfd,196467,4
675,0.783,0.43,5,-10.595,0,0.398,0.0721,0.0,0.133,0.598,147.198,audio_features,1K0gaqpmv9pWtIWZl4EcAG,spotify:track:1K0gaqpmv9pWtIWZl4EcAG,https://api.spotify.com/v1/tracks/1K0gaqpmv9pWtIWZl4EcAG,https://api.spotify.com/v1/audio-analysis/1K0gaqpmv9pWtIWZl4EcAG,99000,4
676,0.683,0.707,2,-5.488,1,0.0385,0.11,0.0,0.13,0.548,130.023,audio_features,6Ky8ROf2VWY5vwoGfMet7x,spotify:track:6Ky8ROf2VWY5vwoGfMet7x,https://api.spotify.com/v1/tracks/6Ky8ROf2VWY5vwoGfMet7x,https://api.spotify.com/v1/audio-analysis/6Ky8ROf2VWY5vwoGfMet7x,139411,4
677,0.711,0.517,1,-6.235,1,0.0911,0.00372,0.0,0.0716,0.672,80.94,audio_features,2Tzmhv6ONBv2lULdPDNwUK,spotify:track:2Tzmhv6ONBv2lULdPDNwUK,https://api.spotify.com/v1/tracks/2Tzmhv6ONBv2lULdPDNwUK,https://api.spotify.com/v1/audio-analysis/2Tzmhv6ONBv2lULdPDNwUK,106703,4
678,0.634,0.844,10,-3.809,0,0.042,0.0766,0.0,0.0904,0.246,85.036,audio_features,6j5BK1cFX9TjJd5EXHGgAn,spotify:track:6j5BK1cFX9TjJd5EXHGgAn,https://api.spotify.com/v1/tracks/6j5BK1cFX9TjJd5EXHGgAn,https://api.spotify.com/v1/audio-analysis/6j5BK1cFX9TjJd5EXHGgAn,172218,4
679,0.644,0.504,2,-8.145,1,0.162,0.237,2.55e-06,0.138,0.302,94.04,audio_features,2mNaugzeRDyAq991bw4nqv,spotify:track:2mNaugzeRDyAq991bw4nqv,https://api.spotify.com/v1/tracks/2mNaugzeRDyAq991bw4nqv,https://api.spotify.com/v1/audio-analysis/2mNaugzeRDyAq991bw4nqv,144344,4
680,0.686,0.689,9,-4.46,1,0.0548,0.311,0.0,0.147,0.758,84.016,audio_features,6L2wWlVVD6R2bczNdnSqKr,spotify:track:6L2wWlVVD6R2bczNdnSqKr,https://api.spotify.com/v1/tracks/6L2wWlVVD6R2bczNdnSqKr,https://api.spotify.com/v1/audio-analysis/6L2wWlVVD6R2bczNdnSqKr,166571,4
681,0.496,0.638,6,-6.539,0,0.271,0.271,0.0,0.104,0.469,137.487,audio_features,0m9cSkuwYOCUWCf48IS5ds,spotify:track:0m9cSkuwYOCUWCf48IS5ds,https://api.spotify.com/v1/tracks/0m9cSkuwYOCUWCf48IS5ds,https://api.spotify.com/v1/audio-analysis/0m9cSkuwYOCUWCf48IS5ds,151143,4
682,0.494,0.317,6,-7.113,1,0.0298,0.728,0.0,0.173,0.483,79.535,audio_features,3Zin1vaMx7PjFWIOBTE4FM,spotify:track:3Zin1vaMx7PjFWIOBTE4FM,https://api.spotify.com/v1/tracks/3Zin1vaMx7PjFWIOBTE4FM,https://api.spotify.com/v1/audio-analysis/3Zin1vaMx7PjFWIOBTE4FM,169896,3
683,0.549,0.601,5,-6.129,1,0.0852,0.258,0.0,0.168,0.296,145.552,audio_features,1l0wPhFZP1kWkZNQrrYrGy,spotify:track:1l0wPhFZP1kWkZNQrrYrGy,https://api.spotify.com/v1/tracks/1l0wPhFZP1kWkZNQrrYrGy,https://api.spotify.com/v1/audio-analysis/1l0wPhFZP1kWkZNQrrYrGy,253532,4
684,0.312,0.229,2,-11.656,1,0.0327,0.931,0.0,0.165,0.239,132.493,audio_features,6BQPRUFGHsgtNYJxuwhktR,spotify:track:6BQPRUFGHsgtNYJxuwhktR,https://api.spotify.com/v1/tracks/6BQPRUFGHsgtNYJxuwhktR,https://api.spotify.com/v1/audio-analysis/6BQPRUFGHsgtNYJxuwhktR,284305,3
685,0.788,0.841,11,-3.955,1,0.0432,0.301,0.0,0.0772,0.904,124.986,audio_features,39mR7R6oZOa1K9deHnOKqE,spotify:track:39mR7R6oZOa1K9deHnOKqE,https://api.spotify.com/v1/tracks/39mR7R6oZOa1K9deHnOKqE,https://api.spotify.com/v1/audio-analysis/39mR7R6oZOa1K9deHnOKqE,184400,4
686,0.655,0.572,3,-7.666,0,0.0535,0.646,1.81e-06,0.0774,0.403,137.12,audio_features,53UMRr4KOgZP5Ins0aGlhs,spotify:track:53UMRr4KOgZP5Ins0aGlhs,https://api.spotify.com/v1/tracks/53UMRr4KOgZP5Ins0aGlhs,https://api.spotify.com/v1/audio-analysis/53UMRr4KOgZP5Ins0aGlhs,131825,4
687,0.742,0.543,8,-8.77,0,0.211,0.125,0.0,0.237,0.407,129.091,audio_features,1h0rVgfuKa6V9DkVSLAc4Q,spotify:track:1h0rVgfuKa6V9DkVSLAc4Q,https://api.spotify.com/v1/tracks/1h0rVgfuKa6V9DkVSLAc4Q,https://api.spotify.com/v1/audio-analysis/1h0rVgfuKa6V9DkVSLAc4Q,186173,4
688,0.764,0.687,0,-7.759,1,0.269,0.321,3.1e-06,0.102,0.479,148.867,audio_features,2TeC1gKpfWDJYwFf6udy6k,spotify:track:2TeC1gKpfWDJYwFf6udy6k,https://api.spotify.com/v1/tracks/2TeC1gKpfWDJYwFf6udy6k,https://api.spotify.com/v1/audio-analysis/2TeC1gKpfWDJYwFf6udy6k,94099,4
689,0.493,0.907,2,-4.698,1,0.0476,0.00108,0.0,0.109,0.386,169.948,audio_features,3wq05QSYoyFgNMKQVhoBaK,spotify:track:3wq05QSYoyFgNMKQVhoBaK,https://api.spotify.com/v1/tracks/3wq05QSYoyFgNMKQVhoBaK,https://api.spotify.com/v1/audio-analysis/3wq05QSYoyFgNMKQVhoBaK,183410,4
690,0.584,0.68,6,-6.781,1,0.0351,0.285,0.0,0.0901,0.55,146.093,audio_features,3C3ooMrQyhr0gouukZTGz4,spotify:track:3C3ooMrQyhr0gouukZTGz4,https://api.spotify.com/v1/tracks/3C3ooMrQyhr0gouukZTGz4,https://api.spotify.com/v1/audio-analysis/3C3ooMrQyhr0gouukZTGz4,182466,4
